bounded_context,entity,logical_name,table_name,module,data_classification,owner_service,retention_policy,api_surface,description
gym,gym_sales_funnel,GymSalesFunnel,gym.gym_sales_funnel,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymSalesFunnel.
gym,gym_member_retention_signal,GymMemberRetentionSignal,gym.gym_member_retention_signal,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymMemberRetentionSignal.
gym,gym_churn_risk,GymChurnRisk,gym.gym_churn_risk,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymChurnRisk.
gym,gym_challenge,GymChallenge,gym.gym_challenge,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymChallenge.
gym,gym_leaderboard,GymLeaderboard,gym.gym_leaderboard,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymLeaderboard.
gym,gym_dashboard,GymDashboard,gym.gym_dashboard,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymDashboard.
gym,gym_staff_permission,GymStaffPermission,gym.gym_staff_permission,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymStaffPermission.
gym,gym_content_assignment,GymContentAssignment,gym.gym_content_assignment,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymContentAssignment.
gym,gym_nutrition_program_enrollment,GymNutritionProgramEnrollment,gym.gym_nutrition_program_enrollment,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymNutritionProgramEnrollment.
gym,gym_medical_clearance_policy,GymMedicalClearancePolicy,gym.gym_medical_clearance_policy,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymMedicalClearancePolicy.
gym,gym_privacy_boundary,GymPrivacyBoundary,gym.gym_privacy_boundary,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymPrivacyBoundary.
gym,gym_b2_b_contract,GymB2BContract,gym.gym_b2_b_contract,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymB2BContract.
gym,gym_invoice_allocation,GymInvoiceAllocation,gym.gym_invoice_allocation,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymInvoiceAllocation.
security,audit_log,AuditLog,security.audit_log,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para AuditLog.
security,access_log,AccessLog,security.access_log,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para AccessLog.
security,security_event,SecurityEvent,security.security_event,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para SecurityEvent.
security,security_incident,SecurityIncident,security.security_incident,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para SecurityIncident.
security,incident_timeline,IncidentTimeline,security.incident_timeline,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para IncidentTimeline.
security,risk_register,RiskRegister,security.risk_register,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para RiskRegister.
security,control,Control,security.control,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para Control.
security,control_evidence,ControlEvidence,security.control_evidence,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para ControlEvidence.
security,policy,Policy,security.policy,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para Policy.
security,policy_acceptance,PolicyAcceptance,security.policy_acceptance,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para PolicyAcceptance.
security,secret_rotation,SecretRotation,security.secret_rotation,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para SecretRotation.
security,encryption_key,EncryptionKey,security.encryption_key,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para EncryptionKey.
security,key_access_grant,KeyAccessGrant,security.key_access_grant,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para KeyAccessGrant.
security,data_classification_rule,DataClassificationRule,security.data_classification_rule,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para DataClassificationRule.
security,retention_schedule,RetentionSchedule,security.retention_schedule,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para RetentionSchedule.
security,backup_job,BackupJob,security.backup_job,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para BackupJob.
security,restore_test,RestoreTest,security.restore_test,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para RestoreTest.
security,vulnerability_finding,VulnerabilityFinding,security.vulnerability_finding,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para VulnerabilityFinding.
security,pen_test_finding,PenTestFinding,security.pen_test_finding,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para PenTestFinding.
security,threat_model,ThreatModel,security.threat_model,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para ThreatModel.
security,abuse_report,AbuseReport,security.abuse_report,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para AbuseReport.
security,rate_limit_bucket,RateLimitBucket,security.rate_limit_bucket,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para RateLimitBucket.
security,ip_allowlist,IpAllowlist,security.ip_allowlist,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para IpAllowlist.
security,data_export_job,DataExportJob,security.data_export_job,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para DataExportJob.
security,data_deletion_job,DataDeletionJob,security.data_deletion_job,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para DataDeletionJob.
security,legal_hold,LegalHold,security.legal_hold,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para LegalHold.
security,dpa_agreement,DpaAgreement,security.dpa_agreement,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para DpaAgreement.
security,baa_agreement,BaaAgreement,security.baa_agreement,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para BaaAgreement.
security,subprocessor,Subprocessor,security.subprocessor,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para Subprocessor.
security,compliance_assessment,ComplianceAssessment,security.compliance_assessment,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para ComplianceAssessment.
security,dpia_record,DpiaRecord,security.dpia_record,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para DpiaRecord.
security,ro_pa_record,RoPARecord,security.ro_pa_record,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para RoPARecord.
security,consent_proof,ConsentProof,security.consent_proof,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para ConsentProof.
security,breach_notification,BreachNotification,security.breach_notification,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para BreachNotification.
security,data_transfer_assessment,DataTransferAssessment,security.data_transfer_assessment,Seguranca e Compliance,personal_confidential,security-compliance-service,security_audit_minimum_6_years_or_legal_requirement,internal_admin_api,Entidade de Seguranca e Compliance para DataTransferAssessment.
communications,email_template,EmailTemplate,communications.email_template,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para EmailTemplate.
communications,sms_template,SmsTemplate,communications.sms_template,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para SmsTemplate.
communications,push_template,PushTemplate,communications.push_template,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para PushTemplate.
communications,message_campaign,MessageCampaign,communications.message_campaign,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para MessageCampaign.
communications,campaign_audience,CampaignAudience,communications.campaign_audience,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para CampaignAudience.
communications,delivery_attempt,DeliveryAttempt,communications.delivery_attempt,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para DeliveryAttempt.
communications,inbox_message,InboxMessage,communications.inbox_message,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para InboxMessage.
communications,support_ticket,SupportTicket,communications.support_ticket,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para SupportTicket.
communications,support_comment,SupportComment,communications.support_comment,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para SupportComment.
communications,knowledge_base_article,KnowledgeBaseArticle,communications.knowledge_base_article,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para KnowledgeBaseArticle.
communications,faq_item,FaqItem,communications.faq_item,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para FaqItem.
communications,nps_survey,NpsSurvey,communications.nps_survey,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para NpsSurvey.
communications,survey_response,SurveyResponse,communications.survey_response,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para SurveyResponse.
communications,announcement,Announcement,communications.announcement,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para Announcement.
communications,release_communication,ReleaseCommunication,communications.release_communication,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para ReleaseCommunication.
communications,moderation_message,ModerationMessage,communications.moderation_message,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para ModerationMessage.
communications,user_feedback,UserFeedback,communications.user_feedback,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para UserFeedback.
communications,bug_report,BugReport,communications.bug_report,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para BugReport.
communications,feature_request,FeatureRequest,communications.feature_request,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para FeatureRequest.
communications,contact_preference,ContactPreference,communications.contact_preference,Comunicacoes e Suporte,personal_operational,communications-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Comunicacoes e Suporte para ContactPreference.
content,content_item,ContentItem,content.content_item,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para ContentItem.
content,content_collection,ContentCollection,content.content_collection,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para ContentCollection.
content,lesson,Lesson,content.lesson,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para Lesson.
content,lesson_block,LessonBlock,content.lesson_block,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para LessonBlock.
content,media_asset,MediaAsset,content.media_asset,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para MediaAsset.
content,audio_track,AudioTrack,content.audio_track,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para AudioTrack.
content,video_asset,VideoAsset,content.video_asset,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para VideoAsset.
content,image_asset,ImageAsset,content.image_asset,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para ImageAsset.
content,document_asset,DocumentAsset,content.document_asset,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para DocumentAsset.
content,content_tag,ContentTag,content.content_tag,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para ContentTag.
content,content_version,ContentVersion,content.content_version,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para ContentVersion.
content,content_approval,ContentApproval,content.content_approval,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para ContentApproval.
content,localization_string,LocalizationString,content.localization_string,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para LocalizationString.
content,translation_job,TranslationJob,content.translation_job,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para TranslationJob.
content,editorial_calendar,EditorialCalendar,content.editorial_calendar,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para EditorialCalendar.
content,content_license,ContentLicense,content.content_license,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para ContentLicense.
content,exercise_video,ExerciseVideo,content.exercise_video,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para ExerciseVideo.
content,nutrition_article,NutritionArticle,content.nutrition_article,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para NutritionArticle.
content,medical_education_card,MedicalEducationCard,content.medical_education_card,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para MedicalEducationCard.
content,safety_notice,SafetyNotice,content.safety_notice,Content Platform,personal_operational,content-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Content Platform para SafetyNotice.
analytics,event_stream,EventStream,analytics.event_stream,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para EventStream.
analytics,product_event,ProductEvent,analytics.product_event,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ProductEvent.
analytics,feature_usage_daily,FeatureUsageDaily,analytics.feature_usage_daily,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para FeatureUsageDaily.
analytics,user_cohort,UserCohort,analytics.user_cohort,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para UserCohort.
analytics,retention_metric,RetentionMetric,analytics.retention_metric,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para RetentionMetric.
analytics,activation_metric,ActivationMetric,analytics.activation_metric,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ActivationMetric.
analytics,conversion_funnel,ConversionFunnel,analytics.conversion_funnel,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ConversionFunnel.
analytics,experiment,Experiment,analytics.experiment,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para Experiment.
analytics,experiment_variant,ExperimentVariant,analytics.experiment_variant,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ExperimentVariant.
analytics,experiment_assignment,ExperimentAssignment,analytics.experiment_assignment,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ExperimentAssignment.
analytics,experiment_result,ExperimentResult,analytics.experiment_result,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ExperimentResult.
analytics,model_feature,ModelFeature,analytics.model_feature,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ModelFeature.
analytics,training_dataset,TrainingDataset,analytics.training_dataset,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para TrainingDataset.
analytics,prediction_record,PredictionRecord,analytics.prediction_record,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para PredictionRecord.
analytics,churn_score,ChurnScore,analytics.churn_score,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ChurnScore.
analytics,adherence_prediction,AdherencePrediction,analytics.adherence_prediction,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para AdherencePrediction.
analytics,revenue_metric,RevenueMetric,analytics.revenue_metric,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para RevenueMetric.
analytics,clinical_safety_metric,ClinicalSafetyMetric,analytics.clinical_safety_metric,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para ClinicalSafetyMetric.
analytics,data_quality_check,DataQualityCheck,analytics.data_quality_check,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para DataQualityCheck.
analytics,data_quality_issue,DataQualityIssue,analytics.data_quality_issue,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para DataQualityIssue.
analytics,warehouse_snapshot,WarehouseSnapshot,analytics.warehouse_snapshot,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para WarehouseSnapshot.
analytics,anonymized_dataset,AnonymizedDataset,analytics.anonymized_dataset,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para AnonymizedDataset.
analytics,cohort_report,CohortReport,analytics.cohort_report,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para CohortReport.
analytics,business_kpi,BusinessKpi,analytics.business_kpi,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para BusinessKpi.
analytics,north_star_metric,NorthStarMetric,analytics.north_star_metric,Analytics Platform,derived_confidential,analytics-service,active_account_plus_contractual_retention,internal_analytics_api,Entidade de Analytics Platform para NorthStarMetric.
integrations,integration_provider,IntegrationProvider,integrations.integration_provider,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para IntegrationProvider.
integrations,integration_connection,IntegrationConnection,integrations.integration_connection,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para IntegrationConnection.
integrations,oauth_credential,OauthCredential,integrations.oauth_credential,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para OauthCredential.
integrations,webhook_endpoint,WebhookEndpoint,integrations.webhook_endpoint,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para WebhookEndpoint.
integrations,webhook_delivery,WebhookDelivery,integrations.webhook_delivery,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para WebhookDelivery.
integrations,import_job,ImportJob,integrations.import_job,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para ImportJob.
integrations,export_job,ExportJob,integrations.export_job,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para ExportJob.
integrations,sync_cursor,SyncCursor,integrations.sync_cursor,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para SyncCursor.
integrations,sync_error,SyncError,integrations.sync_error,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para SyncError.
integrations,wearable_device,WearableDevice,integrations.wearable_device,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para WearableDevice.
integrations,health_kit_sample,HealthKitSample,integrations.health_kit_sample,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para HealthKitSample.
integrations,google_fit_sample,GoogleFitSample,integrations.google_fit_sample,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para GoogleFitSample.
integrations,strava_activity,StravaActivity,integrations.strava_activity,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para StravaActivity.
integrations,calendar_event,CalendarEvent,integrations.calendar_event,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para CalendarEvent.
integrations,storage_object,StorageObject,integrations.storage_object,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para StorageObject.
integrations,third_party_consent,ThirdPartyConsent,integrations.third_party_consent,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para ThirdPartyConsent.
integrations,api_client,ApiClient,integrations.api_client,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para ApiClient.
integrations,api_client_secret,ApiClientSecret,integrations.api_client_secret,Integration Platform,personal_operational,integration-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Integration Platform para ApiClientSecret.
